processo,proponente,nome_projeto,sli,segmento_cultural,cnpj,municipio,uf,regiao,valor_aprovado,valor_captado,saldo_disponivel,percentual_captado,data_publicacao,data_inicio_captacao,data_fim_captacao,ano_aprovacao,status,score_prioridade,lei,area,is_real
262944,ESTUDIO E GRAVADORA ''FLAUTIN 55'' LTDA,Cine Club Muv ,,Ações de capacitação e treinamento de pessoa,04341963000100,São Paulo,SP,Sudeste,1131421.5,0.0,1131421.5,0.0,2026-09-01,2026-09-01,2027-09-30,2026,Captando,0.575,Rouanet,Cultura,True
264080,ESTRADA VELHA PRODUCOES LTDA,Xanddy na Praça,,Exposição Cultural / Artística,63217129000176,Salvador,BA,Nordeste,1200040.3789,0.0,1200040.3789,0.0,2027-03-01,2027-03-01,2027-11-30,2026,Captando,0.575,Rouanet,Cultura,True
262950,CEPAR COMUNICACAO E PRODUCAO CULTURAL LTDA,Cinema Itinerante Brasileiro VIII,,Difusão de acerv e conteúdo AV diver meios/suporte,58928128000108,São Paulo,SP,Sudeste,1300003.9824,0.0,1300003.9824,0.0,2027-02-01,2027-02-01,2027-12-31,2026,Captando,0.575,Rouanet,Cultura,True
263767,CAMBUI PRODUCOES LTDA,FILÓ – Festival Integrado de Literatura Oral,,Apresentação ou Performance de Teatro,10638697000184,Santo Estêvão,BA,Nordeste,1042841.25,0.0,1042841.25,0.0,2027-01-01,2027-01-01,2029-12-31,2026,Captando,0.575,Rouanet,Cultura,True
263768,HARMONICA ARTE & ENTRETENIMENTO LTDA,Natal Encantado 2026 - A Fábrica do Papail Noel,,Apresentação ou Performance de Teatro,09373084000183,Florianópolis,SC,Sul,1063931.5469,0.0,1063931.5469,0.0,2026-09-01,2026-09-01,2027-09-01,2026,Captando,0.575,Rouanet,Cultura,True
264078,ORQUESTRA JOVEM DE BRAGANCA PAULISTA,Orquestra Filarmônica Inclusiva 2027,,Apresentação/Gravação de Música Instrumental,44170428000158,Bragança Paulista,SP,Sudeste,1494636.0,0.0,1494636.0,0.0,2027-03-01,2027-03-01,2027-11-30,2026,Captando,0.575,Rouanet,Cultura,True
261353,CENTRO DE TRADICOES GAUCHAS CHAMA CRIOULA,Toledo Rodeio Show,,Apresentação/Gravação de Música Regional,77301471000164,Toledo,PR,Sul,1495667.7969,0.0,1495667.7969,0.0,2026-03-15,2026-03-15,2029-03-15,2026,Captando,0.575,Rouanet,Cultura,True
263771,ERF STUDIO LTDA,SID 2027 – 7º Simpósio Internacional de Dança,,Empreend Ações Educ-Cult/Capacitação/Treinamento,19397147000195,Belo Horizonte,MG,Sudeste,1496880.0,0.0,1496880.0,0.0,2027-01-01,2027-01-01,2028-12-31,2026,Captando,0.575,Rouanet,Cultura,True
263394,FUNDACAO SOCIAL RAIMUNDO FAGNER,PLANO ANUAL DE ATIVIDADES E MANUTENÇÃO DA FUNDAÇÃO RAIMUNDO FAGNER 2027,,Empreend Ações Educ-Cult/Capacitação/Treinamento,03855021000187,Fortaleza,CE,Nordeste,1094328.2734,0.0,1094328.2734,0.0,2027-01-01,2027-01-01,2027-12-31,2026,Captando,0.575,Rouanet,Cultura,True
261079,SZTUTMAN ARTE E TECNOLOGIA LTDA,FLAMA - Do Fogo à Vida,,Exposição Cultural / Artística,15098559000173,São Paulo,SP,Sudeste,1522332.9063,0.0,1522332.9063,0.0,2026-10-01,2026-10-01,2027-01-31,2026,Captando,0.575,Rouanet,Cultura,True
260880,MT COMUNICACAO E PRODUCAO DE EVENTOS LTDA,Estação Natal 2026,,Desfiles festivos de caráter musical e cênico,47023264000124,Santa Maria,RS,Sul,1880251.375,0.0,1880251.375,0.0,2026-04-01,2026-04-01,2027-02-28,2026,Captando,0.575,Rouanet,Cultura,True
262574,RADIO SOM TOCANTINS LTDA,Vozes do Cerrado,,Prod Av Radio/Podcast,04475357000187,Paraíso do Tocantins,TO,Norte,1175121.3359,0.0,1175121.3359,0.0,2026-06-01,2026-06-01,2027-12-31,2026,Captando,0.575,Rouanet,Cultura,True
261357,ASSOCIACAO EXPANSAO CULTURAL,PROJETO EXPANSÃO CRIATIVA,,Empreend Ações Educ-Cult/Capacitação/Treinamento,44513328000187,São Paulo,SP,Sudeste,1495736.0,0.0,1495736.0,0.0,2027-01-04,2027-01-04,2029-01-04,2026,Captando,0.575,Rouanet,Cultura,True
263982,FGM PRODUCOES CULTURAIS LTDA,BiciBiblioteca 3,,Doação ou Aquis Acervos p/ Bibli e Arquiv públicos,21116382000193,São Paulo,SP,Sudeste,1497295.7969,0.0,1497295.7969,0.0,2026-08-01,2026-08-01,2027-08-31,2026,Captando,0.575,Rouanet,Cultura,True
261324,INSTITUTO ESTACOES DA VIDA DE ARTE ESPORTE E CULTURA,Circuito Nacional Fashion Week,,Empreend Ações Educ-Cult/Capacitação/Treinamento,18334487000104,Fortaleza,CE,Nordeste,1493966.3203,0.0,1493966.3203,0.0,2026-05-10,2026-05-10,2029-01-10,2026,Captando,0.575,Rouanet,Cultura,True
263813,RAMAN ENTRETENIMENTOS LTDA,"PARA CAYMMI - Dori, Danilo e Alice",,Apresentação/Gravação de Música Regional,53576054000166,São Paulo,SP,Sudeste,1397088.0,0.0,1397088.0,0.0,2027-01-01,2027-01-01,2028-12-29,2026,Captando,0.575,Rouanet,Cultura,True
262953,GLN CONSULTORIA LIMITADA,Maratona,,Prod. AV curta/média mtragem/Tv Edu Cult,56780246000188,Brasília,DF,Centro-Oeste,1199999.9863,0.0,1199999.9863,0.0,2026-06-01,2026-06-01,2027-12-31,2026,Captando,0.575,Rouanet,Cultura,True
264079,RODRIGO BORGES PRODUCOES MUSICAIS LTDA,As Vozes de Milton,,Apresentação/Gravação de Canto Coral,52959355000106,Belo Horizonte,MG,Sudeste,1021929.4766,0.0,1021929.4766,0.0,2026-09-01,2026-09-01,2027-08-31,2026,Captando,0.575,Rouanet,Cultura,True
262932,64.301.487 JOAO JADER JAKOPITSCH DE ANDRADE,Bochas e Segredos,,Prod. AV. Websérie (Artigo 18),64301487000125,Joinville,SC,Sul,1052219.0234,0.0,1052219.0234,0.0,2027-03-16,2027-03-16,2028-07-16,2026,Captando,0.575,Rouanet,Cultura,True
263798,NITRO EDITORIAL LTDA,Moradores - A Humanidade do Patrimonio ,,Exposição Cultural / Artística,17289402000150,Belo Horizonte,MG,Sudeste,1073737.5,0.0,1073737.5,0.0,2026-08-01,2026-08-01,2028-12-31,2026,Captando,0.575,Rouanet,Cultura,True
261365,LUCAS LEONIDAS DE CARLI LTDA,Festival do Consumo Consciente ,,Apresentação/Gravação de Música Regional,40401509000160,São Paulo,SP,Sudeste,2775750.0005,0.0,2775750.0005,0.0,2026-03-01,2026-03-01,2029-02-28,2026,Captando,0.575,Rouanet,Cultura,True
263985,BLUMENAU EVENTOS SERVICO DE PROMOCAO DE EVENTOS DE BLUMENAU, Natal em Blumenau 2026,,Desfiles festivos de caráter musical e cênico,62822965000117,Blumenau,SC,Sul,2126963.6074,0.0,2126963.6074,0.0,2026-08-10,2026-08-10,2027-03-31,2026,Captando,0.575,Rouanet,Cultura,True
263468,INSTITUTO EVOLUIR CULTURAL,Viva o Livro! 3ª Edição ,,Doação ou Aquis Acervos p/ Bibli e Arquiv públicos,03005591000188,São Paulo,SP,Sudeste,1661222.2891,0.0,1661222.2891,0.0,2027-01-03,2027-01-03,2029-12-31,2026,Captando,0.575,Rouanet,Cultura,True
263844,20.004.575 BRUNO MORAES REGENTHAL,"Teatro Popular em Minas – Circuito de Cena, Formação e Território",,Apresentação ou Performance de Teatro,20004575000190,Ouro Preto,MG,Sudeste,1454475.0,0.0,1454475.0,0.0,2027-03-01,2027-03-01,2032-01-30,2026,Captando,0.575,Rouanet,Cultura,True
263421,PAULO BERNARDO BENEVIDES COSTA LTDA,Praça da Cultura _ Ceará em Movimento,,Apresentação/Gravação de Música Regional,13309246000191,Fortaleza,CE,Nordeste,2499999.9956,0.0,2499999.9956,0.0,2026-05-01,2026-05-01,2027-12-31,2026,Captando,0.575,Rouanet,Cultura,True
262053,3 APITOS MARKETING CULTURAL E ESPORTIVO LTDA,Olho D´Água - Artes Líquidas e Águas Visuais - 5a edição,,Exposição Cultural / Artística,14293235000123,São Paulo,SP,Sudeste,1497768.7969,0.0,1497768.7969,0.0,2026-07-01,2026-07-01,2027-05-31,2026,Captando,0.575,Rouanet,Cultura,True
263393,ATUA SERVICOS CULTURAIS LTDA,Natal na Usina 2027,,Exposição Cultural / Artística,31281741000111,João Pessoa,PB,Nordeste,1414997.1016,0.0,1414997.1016,0.0,2027-07-01,2027-07-01,2028-02-29,2026,Captando,0.575,Rouanet,Cultura,True
263808,MUSEU DO VINHO GRAMADO LTDA,Museu do Vinho: Democratizando o Patrimônio e a Memória Cultural,,PreservaçãoRegistroPromoção d Acervo d Museu/Memór,58112650000109,Gramado,RS,Sul,1499803.7969,0.0,1499803.7969,0.0,2027-03-01,2027-03-01,2028-03-01,2026,Captando,0.575,Rouanet,Cultura,True
261401,GRUPO DE TEATRO TESPIS,Grupo de Teatro Téspis Plano Anual 2027,,Apresentação ou Performance de Teatro,51872505000187,Campinas,SP,Sudeste,1863015.0,0.0,1863015.0,0.0,2027-01-01,2027-01-01,2027-12-31,2026,Captando,0.575,Rouanet,Cultura,True
263988,ORGANIZACAO RELIGIOSA SANTO ENRIQUE DE OSSO,Restauro da Iconografia Teresiana - Livramento RS,,Intervenções em bens imóveis tombados/acautelados,15159099000146,Porto Alegre,RS,Sul,2398500.0469,0.0,2398500.0469,0.0,2026-04-20,2026-04-20,2029-04-20,2026,Captando,0.575,Rouanet,Cultura,True
261409,ASAS PRODUCOES LTDA,CONHECER PARA CUIDAR CIRCUITO DO OURO E SEUS ROTEIROS TURÍSTICOS,,Ações de Educação Patrimonial,21949458000161,Belo Horizonte,MG,Sudeste,1283210.7734,0.0,1283210.7734,0.0,2026-05-01,2026-05-01,2027-04-30,2026,Captando,0.575,Rouanet,Cultura,True
261746,GORSKIDS LTDA,Natal na Floresta: Aventura da Gratidão,,"Teatro Musical (c/ dramaturgia, danças e canções)",43669264000145,Engenheiro Coelho,SP,Sudeste,1033560.0,0.0,1033560.0,0.0,2026-03-01,2026-03-01,2026-12-31,2026,Captando,0.575,Rouanet,Cultura,True
263438,INSTITUTO PAULO GUSTAVO,Festival Mês Paulo Gustavo ,,Exposição Cultural / Artística,66058826000110,Rio de Janeiro,RJ,Sudeste,2903419.5,0.0,2903419.5,0.0,2026-08-01,2026-08-01,2029-05-31,2026,Captando,0.575,Rouanet,Cultura,True
262128,A AGENCIA - PUBLICIDADE COMUNICACAO E EVENTOS LTDA,Os Internacionais - Nostalgia Carnavalesca,,Apresentação/Gravação Música Popular Cantada,58279853000194,Salvador,BA,Nordeste,2946187.5,0.0,2946187.5,0.0,2026-09-01,2026-09-01,2027-05-31,2026,Captando,0.575,Rouanet,Cultura,True
263449,ANA PAULA DANTAS ILGES,Na moringa de Maria ,,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,14607560000113,São Paulo,SP,Sudeste,1499995.9834,0.0,1499995.9834,0.0,2027-05-01,2027-05-01,2028-08-31,2026,Captando,0.575,Rouanet,Cultura,True
262535,ASSOCIACAO FLOR DO VALE,RÉVEILLON DA ILHA 2027,,Apresentação/Gravação de Música Regional,38477323000143,General Sampaio,CE,Nordeste,1520046.0,0.0,1520046.0,0.0,2026-07-01,2026-07-01,2027-07-01,2026,Captando,0.575,Rouanet,Cultura,True
263446,BRASIL ENTRETENIMENTO INFANTIL REPRESENTACAO LTDA.,Heróis da Terra em Ação: Aventuras Sustentáveis em Cena - 5ª edição,,Apresentação ou Performance de Teatro,12424091000171,São Paulo,SP,Sudeste,1025221.7266,0.0,1025221.7266,0.0,2027-12-22,2027-12-22,2029-12-07,2026,Captando,0.575,Rouanet,Cultura,True
263991,AGENCIA DE DESENVOLVIMENTO ECONOMICO DE PERNAMBUCO S.A - ADEPE,26ª edição da Feira Nacional de Negócios do Artesanato - Fenearte,,Apresentação/Gravação Música Popular Cantada,10848646000187,Recife,PE,Nordeste,2685725.0,0.0,2685725.0,0.0,2026-06-22,2026-06-22,2027-06-30,2026,Captando,0.575,Rouanet,Cultura,True
262511,LUTH PRODUCOES E SERVICOS LTDA,3° Natal de Tiradentes,,Exposição Cultural / Artística,34474471000153,Tiradentes,MG,Sudeste,1857241.25,0.0,1857241.25,0.0,2026-06-02,2026-06-02,2027-06-30,2026,Captando,0.575,Rouanet,Cultura,True
263995,ASSOCIACAO VISITE POMERODE,19ª Osterfest ,,Apresentação ou Performance de Dança,11078907000190,Pomerode,SC,Sul,1052508.6016,0.0,1052508.6016,0.0,2026-09-01,2026-09-01,2027-06-30,2026,Captando,0.575,Rouanet,Cultura,True
262916,ASSOCIACAO CABELEGRIA DE AUXILIO A PESSOA COM CANCER,Cabelegria Itinerante: Um Retrato de Amor,,Exposição Cultural / Artística,20000573000122,São Paulo,SP,Sudeste,1252894.5,0.0,1252894.5,0.0,2026-08-01,2026-08-01,2029-12-31,2026,Captando,0.575,Rouanet,Cultura,True
261645,CONEXAO SOLUCOES INTELIGENTES LTDA,A arte da aquarela: oficina e exposição,,Empreend Ações Educ-Cult/Capacitação/Treinamento,27991093000110,Rio de Janeiro,RJ,Sudeste,1500000.0001,0.0,1500000.0001,0.0,2026-04-15,2026-04-15,2029-03-30,2026,Captando,0.575,Rouanet,Cultura,True
261359,PEDRO DE MORAES 30918261805,"Transformando Espaços, Inpirando Vidas",,Empreend Ações Educ-Cult/Capacitação/Treinamento,28042286000197,Valinhos,SP,Sudeste,1119759.7188,0.0,1119759.7188,0.0,2026-08-01,2026-08-01,2029-07-31,2026,Captando,0.575,Rouanet,Cultura,True
262515,"INSTITUTO ROSA DOS VENTOS DE ARTE, CULTURA E CIDADANIA",Orixás vivos - Revitalização Sustentável da Praça dos Orixás,,Intervenções em bens imóveis tombados/acautelados,14238314000131,Brasília,DF,Centro-Oeste,2909130.0,0.0,2909130.0,0.0,2026-07-01,2026-07-01,2027-06-30,2026,Captando,0.575,Rouanet,Cultura,True
263513,"A BORDO NEGOCIOS, TURISMO & CULTURA LTDA.",Ateliê Vivo - Biblioteca de Modelagem,,PreservaçRegistrPromoç d Acervo BibliogrArquivísti,11017774000141,São Paulo,SP,Sudeste,1376743.5,0.0,1376743.5,0.0,2026-09-01,2026-09-01,2028-02-15,2026,Captando,0.575,Rouanet,Cultura,True
2515666,INSTITUTO AMOR PHILIA,oficinas culturais para mulheres da periferia,,Empreend Ações Educ-Cult/Capacitação/Treinamento,40816385000184,Embu das Artes,SP,Sudeste,1024747.8951,69000.0,955747.8951,6.7,2025-12-29,2025-12-29,2028-12-20,2025,Captando,0.575,Rouanet,Cultura,True
263499,64.301.487 JOAO JADER JAKOPITSCH DE ANDRADE,Contemplada,,Prod. AV. Websérie (Artigo 18),64301487000125,Joinville,SC,Sul,1293640.5313,0.0,1293640.5313,0.0,2027-01-25,2027-01-25,2028-05-25,2026,Captando,0.575,Rouanet,Cultura,True
262481,"CLICK - ARTE, CULTURA E EDUCATIVOS LTDA",Noel no País das Maravilhas,,Apresentação ou Performance de Teatro,02981258000141,Curitiba,PR,Sul,1499941.5732,0.0,1499941.5732,0.0,2026-05-01,2026-05-01,2027-03-01,2026,Captando,0.575,Rouanet,Cultura,True
263488,PRUMOPRO PROJETOS E PRODUCOES LTDA,Festival Internacional de Dança de Mariana,,Apresentação ou Performance de Dança,09540377000108,São Paulo,SP,Sudeste,2604948.0,0.0,2604948.0,0.0,2026-07-19,2026-07-19,2029-06-18,2026,Captando,0.575,Rouanet,Cultura,True
262279,FUNDACAO SALVAR DO CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS,CONCERTOS DIDÁTICOS - Prevenção em Cada Nota I,,Apresentação/Gravação de Música Instrumental,34641336000155,Belo Horizonte,MG,Sudeste,1491177.5938,0.0,1491177.5938,0.0,2026-04-01,2026-04-01,2027-12-31,2026,Captando,0.575,Rouanet,Cultura,True
263427,ESCOLA DE BELAS ARTES TERRA DA CRUZ LTDA,Terra da Cruz,,Apresentação/Gravação de Música Regional,55286352000147,Cuiabá,MT,Centro-Oeste,1499998.5,0.0,1499998.5,0.0,2026-07-01,2026-07-01,2029-07-31,2026,Captando,0.575,Rouanet,Cultura,True
262038,L C BEZERRA DA SILVA PRODUCOES ARTISTICAS LTDA,Itinerância Forró e Poesia ,,Apresentação/Gravação de Música Regional,09410981000110,Belo Jardim,PE,Nordeste,1320404.7969,0.0,1320404.7969,0.0,2026-02-02,2026-02-02,2026-12-22,2026,Captando,0.575,Rouanet,Cultura,True
263433,CONSPIRADORIA PROJETOS E PRODUÇÕES LTDA,IX FESTIVAL INTERNACIONAL DA SANFONA,,Apresentação/Gravação de Música Instrumental,01914016000172,Juazeiro,BA,Nordeste,2409123.75,0.0,2409123.75,0.0,2026-09-01,2026-09-01,2029-08-31,2026,Captando,0.575,Rouanet,Cultura,True
262062,34.576.982 MONIQUE CAVALCANTI DE SOUZA,Festival de Arte Pública do Rio de Janeiro,,Exposição Cultural / Artística,34576982000186,Rio de Janeiro,RJ,Sudeste,1329520.5,0.0,1329520.5,0.0,2026-04-20,2026-04-20,2029-04-20,2026,Captando,0.575,Rouanet,Cultura,True
263435,ASSOCIACAO GUARDA MIRIM DE LONDRINA,ASSOCIAÇÃO GUARDA MIRIM DE LONDRINA - PLANO DE ATIVIDADES 2027/2028,,Apresentação/Gravação de Música Instrumental,78318649000142,Londrina,PR,Sul,1768971.5938,0.0,1768971.5938,0.0,2027-01-01,2027-01-01,2028-12-31,2026,Captando,0.575,Rouanet,Cultura,True
262523,ASSOCIACAO DOS ARTISTAS DO NORTE DE MINAS -ASANORTE,Conquista de Luz: O Natal que Ilumina a Suíça Baiana,,Exposição Cultural / Artística,07480472000138,Montes Claros,MG,Sudeste,1498598.2031,0.0,1498598.2031,0.0,2026-04-02,2026-04-02,2027-02-22,2026,Captando,0.575,Rouanet,Cultura,True
263462,SUSSUARANA PRODUCOES LTDA,RAÍZES QUE FALAM Festival Literário do Cerrado e da Amazônia,,Event Literá/Ações Edu-Cult Incen Leitu/SlamSarau,43464620000194,Palmas,TO,Norte,1254305.25,0.0,1254305.25,0.0,2027-01-01,2027-01-01,2027-12-31,2026,Captando,0.575,Rouanet,Cultura,True
264015,ARTESA COMUNICACAO E FILMES LTDA ME,Por trás da história,,Prod. AV curta/média mtragem/Tv Edu Cult,08345658000147,Rio de Janeiro,RJ,Sudeste,1442380.5,0.0,1442380.5,0.0,2025-10-06,2025-10-06,2026-12-18,2026,Captando,0.575,Rouanet,Cultura,True
262901,JEANNE D S A DE CASTRO PRODUCOES,"Ecos do Futuro: música, humanismo e inteligência artificial",,Apresentação/Gravação de Música Erudita,33631430000160,São Paulo,SP,Sudeste,1211512.5,0.0,1211512.5,0.0,2026-06-01,2026-06-01,2027-12-31,2026,Captando,0.575,Rouanet,Cultura,True
262526,"INSTITUTO PROCULT DE ARTE, CULTURA E EDUCACAO",Concerto do Desejo,,Apresentação ou Performance de Teatro,17917537000113,Fortaleza,CE,Nordeste,1480705.0469,0.0,1480705.0469,0.0,2026-05-01,2026-05-01,2027-05-31,2026,Captando,0.575,Rouanet,Cultura,True
261420,"STUDIO 673 PRODUCAO, ENTRETENIMENTO E CULTURA LTDA","Cine Gadelha: Memória, Cultura e Futuro",,Intervenções em bens imóveis tombados/acautelados,59497200000144,Campina Grande,PB,Nordeste,1453567.5,0.0,1453567.5,0.0,2026-09-01,2026-09-01,2029-08-31,2026,Captando,0.575,Rouanet,Cultura,True
262330,SERRAMBI VIAGENS E TURISMO LTDA,TREM DO FORRÓ - Cortejo Junino do Nordeste Brasileiro.,,Desfiles festivos de caráter musical e cênico,12012159000105,Recife,PE,Nordeste,1733379.8906,0.0,1733379.8906,0.0,2026-04-20,2026-04-20,2027-12-31,2026,Captando,0.575,Rouanet,Cultura,True
262904,LUIS ROBERTO BERTRAMI 13277560805,Beto Bertrami e os Trios do Brasil,,Apresentação/Gravação de Música Instrumental,36302235000185,São Paulo,SP,Sudeste,1482891.2969,0.0,1482891.2969,0.0,2026-07-01,2026-07-01,2029-07-01,2026,Captando,0.575,Rouanet,Cultura,True
262331,COLONINHA CARNAVAL E EVENTOS LTDA,Desfile da Escola de Samba Coloninha,,Desfiles festivos de caráter musical e cênico,47513667000151,Florianópolis,SC,Sul,1497325.627,0.0,1497325.627,0.0,2026-05-01,2026-05-01,2029-12-31,2026,Captando,0.575,Rouanet,Cultura,True
262908,17.779.683 KELLY ALCILENE CARDOZO,Festival Mulheres com Samba no Pé,,Ações Educ-Cult em Humanidades em geral,17779683000120,Rio de Janeiro,RJ,Sudeste,1499968.7969,0.0,1499968.7969,0.0,2026-04-06,2026-04-06,2028-03-30,2026,Captando,0.575,Rouanet,Cultura,True
264171,INSTITUTO MORINGA,Espaço Gente: Formação Artística e Salvaguarda do Patrimônio Cultural na Favela Inajar,,Empreend Ações Educ-Cult/Capacitação/Treinamento,35408914000170,São Paulo,SP,Sudeste,1464849.4295,0.0,1464849.4295,0.0,2026-06-01,2026-06-01,2028-05-31,2026,Captando,0.575,Rouanet,Cultura,True
262879,ASSOCIACAO FLOR DO VALE,TEJUBODE 2026,,Apresentação/Gravação de Música Regional,38477323000143,General Sampaio,CE,Nordeste,1608997.5,0.0,1608997.5,0.0,2026-04-20,2026-04-20,2027-04-20,2026,Captando,0.575,Rouanet,Cultura,True
262235,GREMIO RECREATIVO ACADEMICOS DO TATUAPE,Carnaval - Acadêmicos do Tatuapé 2027,,Desfiles festivos de caráter musical e cênico,43166685000153,São Paulo,SP,Sudeste,2638590.0,0.0,2638590.0,0.0,2026-06-01,2026-06-01,2027-03-31,2026,Captando,0.575,Rouanet,Cultura,True
2515180,INSTITUTO POESIAR,Instituto Poesiar - A primeira escola de poetas da América Latina,,Event Literá/Ações Edu-Cult Incen Leitu/SlamSarau,63298490000174,São José,SC,Sul,1710184.895,0.0,1710184.895,0.0,2026-02-01,2026-02-01,2029-01-31,2025,Captando,0.575,Rouanet,Cultura,True
262063,MUSIC2 PUBLICIDADE DIGITAL LTDA,Prêmio Potências - 6º edição,,Apresentação/Gravação de Música Regional,16595954000124,São Paulo,SP,Sudeste,1682061.0078,0.0,1682061.0078,0.0,2026-06-01,2026-06-01,2029-06-01,2026,Captando,0.575,Rouanet,Cultura,True
263445,39.840.063 DEISIO COSTA DA SILVA,Nossa Energia Move o Mundo - Ciclo II,,Apresentação ou Performance de Teatro,39840063000191,Belém,PA,Norte,1244133.0,0.0,1244133.0,0.0,2026-07-01,2026-07-01,2029-07-01,2026,Captando,0.575,Rouanet,Cultura,True
261758,COMPANHIA DE IMPACTO S/A,CENA.CULT,,Exposição Cultural / Artística,18416259000183,Florianópolis,SC,Sul,1442306.25,0.0,1442306.25,0.0,2026-10-01,2026-10-01,2027-10-01,2026,Captando,0.575,Rouanet,Cultura,True
263447,BLEND EDU TREINAMENTOS E CONSULTORIA EM GESTAO EMPRESARIAL LTDA,Representa Day,,Empreendedorismo Cultural,26584717000111,Rio de Janeiro,RJ,Sudeste,1487227.5,0.0,1487227.5,0.0,2026-07-02,2026-07-02,2027-07-01,2026,Captando,0.575,Rouanet,Cultura,True
264079,RODRIGO BORGES PRODUCOES MUSICAIS LTDA,As Vozes de Milton,,Apresentação/Gravação de Canto Coral,52959355000106,Belo Horizonte,MG,Sudeste,1021929.4766,0.0,1021929.4766,0.0,2026-09-01,2026-09-01,2027-08-31,2026,Captando,0.575,Rouanet,Cultura,True
263450,C F MARQUES,WarpZone: Enciclopédia Gamer Brasil - Edição Patrimônio e acessibilidade,,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,36569915000160,São Paulo,SP,Sudeste,1228557.6992,0.0,1228557.6992,0.0,2026-07-30,2026-07-30,2027-06-30,2026,Captando,0.575,Rouanet,Cultura,True
261762,BEBEL PRODUCOES E EVENTOS LTDA,Uma Noite de Verão da Unidos da Tijuca,,"Teatro Musical (c/ dramaturgia, danças e canções)",34834365000133,Mendes,RJ,Sudeste,2055978.0938,0.0,2055978.0938,0.0,2026-09-01,2026-09-01,2027-03-31,2026,Captando,0.575,Rouanet,Cultura,True
263584,ORGANIZACAO RELIGIOSA SENHOR DO BONFIM ILE AXE ODE,CENTENÁRIO DO TERREIRO SENHOR DO BOM FIM ILE AXE ODE,,Ações Educ-Cult em Humanidades em geral,60926834000154,Salvador,BA,Nordeste,1499404.5,0.0,1499404.5,0.0,2026-07-01,2026-07-01,2027-07-01,2026,Captando,0.575,Rouanet,Cultura,True
262065,ARTE PRODUCOES DE EVENTOS ARTISTICOS E LOCACOES LTDA,São João de Galante 2026,,Apresentação/Gravação de Música Regional,00584628000181,Fortaleza,CE,Nordeste,1685625.0,0.0,1685625.0,0.0,2026-06-17,2026-06-17,2026-12-31,2026,Captando,0.575,Rouanet,Cultura,True
263539,CEPAR COMUNICACAO E PRODUCAO CULTURAL LTDA,Cinetransformer Brasil VII,,Difusão de acerv e conteúdo AV diver meios/suporte,58928128000108,São Paulo,SP,Sudeste,1915000.3379,0.0,1915000.3379,0.0,2027-02-01,2027-02-01,2027-12-31,2026,Captando,0.575,Rouanet,Cultura,True
261790,DIMPLES RUSHING PRODUCOES ARTISTICAS LTDA,Estação Brinquedoteca,,Doação ou Aquis Acervos p/ Bibli e Arquiv públicos,16493216000176,São Paulo,SP,Sudeste,1211519.7656,0.0,1211519.7656,0.0,2026-10-01,2026-10-01,2029-09-30,2026,Captando,0.575,Rouanet,Cultura,True
2512931,"INMODE - INSTITUTO NACIONAL DE MODA, DESIGN E ECONOMIA CRIATIVA",Cria Costura _ Cursos Livres,,Empreend Ações Educ-Cult/Capacitação/Treinamento,05910840000105,São Paulo,SP,Sudeste,1848165.0,0.0,1848165.0,0.0,2026-08-01,2026-08-01,2028-01-31,2025,Captando,0.575,Rouanet,Cultura,True
264156,INNGALLERY ARTE E DESIGN LTDA,Livro: Conexões a Mesa ,,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,27268862000156,São Paulo,SP,Sudeste,1471800.0,0.0,1471800.0,0.0,2027-01-01,2027-01-01,2028-01-01,2026,Captando,0.575,Rouanet,Cultura,True
263457,REACAO SONORA GRAVADORA E PRODUTORA UNIPESSOAL LTDA,CASA NOVA,,Apresentação/Gravação de Música Regional,13659416000168,São Paulo,SP,Sudeste,1505493.0,0.0,1505493.0,0.0,2027-01-01,2027-01-01,2030-01-01,2026,Captando,0.575,Rouanet,Cultura,True
2514881,FAROL DOS REIS COMERCIO E SERVICOS LTDA,Museu da história da medicina do paraná preservando acervos nos 500 anos de Leonor e Camões,,Acervos arquivísticos culturais do Patrimônio,05232365000165,Curitiba,PR,Sul,1713300.0,0.0,1713300.0,0.0,2026-02-01,2026-02-01,2028-02-01,2025,Captando,0.575,Rouanet,Cultura,True
263535,HERMIT CRAB GAME STUDIO LTDA,1ª Olimpíada Nacional de eGames,,Prod. Av Games,13202241000165,Caçapava do Sul,RS,Sul,1496880.0,0.0,1496880.0,0.0,2026-05-01,2026-05-01,2027-02-28,2026,Captando,0.575,Rouanet,Cultura,True
261997,ASSOCIACAO FLOR DO VALE,I EXPOSIÇÃO AGROPECUÁRIA DE ORÓS 2026 (ExpOrós),,Apresentação/Gravação de Música Regional,38477323000143,General Sampaio,CE,Nordeste,1272942.0,50000.0,1222942.0,3.9,2026-03-25,2026-03-25,2027-03-25,2026,Captando,0.575,Rouanet,Cultura,True
263526,INSTITUTO IPRODESC,Fauna Brincante - Fase 1,,Exposição Cultural / Artística,04464148000138,São Paulo,SP,Sudeste,1499669.5938,0.0,1499669.5938,0.0,2026-08-01,2026-08-01,2029-12-31,2026,Captando,0.575,Rouanet,Cultura,True
